
"lakeid","sampledate","depth","chlor"
"BM","2013-05-15",5.00,3.1
"BM","2013-05-15",8.00,4.8
"BM","2013-05-15",10.00,4.4
"BM","2013-05-15",10.00,4.2
"BM","2013-05-15",12.00,3.6
"BM","2013-05-15",16.00,4.3
"BM","2013-05-15",18.00,5.8
"BM","2013-06-10",0.00,5.1
"BM","2013-06-10",3.00,5.1
"BM","2013-06-10",5.00,1.8
"BM","2013-06-10",8.00,1.4
"BM","2013-06-10",10.00,14.2
"BM","2013-06-10",10.00,14.0
"BM","2013-06-10",12.00,8.8
"BM","2013-06-10",16.00,4.1
"BM","2013-06-10",18.00,3.2
"BM","2013-06-24",0.00,1.6
"BM","2013-06-24",3.00,1.4
"BM","2013-06-24",3.00,1.4
"BM","2013-06-24",5.00,1.8
"BM","2013-06-24",8.00,2.0
"BM","2013-06-24",10.00,3.1
"BM","2013-06-24",12.00,13.3
"BM","2013-06-24",16.00,14.0
"BM","2013-06-24",18.00,6.9
"BM","2013-07-08",0.00,1.1
"BM","2013-07-08",3.00,1.6
"BM","2013-07-08",5.00,2.4
"BM","2013-07-08",8.00,2.3
"BM","2013-07-08",8.00,1.8
"BM","2013-07-08",10.00,1.9
"BM","2013-07-08",12.00,2.1
"BM","2013-07-08",16.00,1.1
"BM","2013-07-08",18.00,1.0
"BM","2013-08-07",0.00,1.0
"BM","2013-08-07",3.00,2.1
"BM","2013-08-07",5.00,1.9
"BM","2013-08-07",8.00,3.9
"BM","2013-08-07",10.00,6.0
"BM","2013-08-07",12.00,8.1
"BM","2013-08-07",16.00,6.3
"BM","2013-08-07",18.00,3.8
"BM","2013-08-07",18.00,4.1
"BM","2013-08-20",0.00,2.3
"BM","2013-08-20",3.00,2.0
"BM","2013-08-20",5.00,1.9
"BM","2013-08-20",8.00,3.3
"BM","2013-08-20",10.00,5.8
"BM","2013-08-20",12.00,5.5
"BM","2013-08-20",16.00,11.9
"BM","2013-08-20",16.00,12.1
"BM","2013-08-20",18.00,8.2
"BM","2013-09-03",0.00,2.3
"BM","2013-09-03",0.00,2.3
"BM","2013-09-03",3.00,2.2
"BM","2013-09-03",5.00,2.4
"BM","2013-09-03",8.00,2.2
"BM","2013-09-03",10.00,6.3
"BM","2013-09-03",12.00,6.6
"BM","2013-09-03",16.00,11.8
"BM","2013-09-03",18.00,17.1
"BM","2013-09-30",0.00,2.3
"BM","2013-09-30",3.00,1.8
"BM","2013-09-30",5.00,1.9
"BM","2013-09-30",8.00,2.2
"BM","2013-09-30",10.00,2.5
"BM","2013-09-30",12.00,2.5
"BM","2013-09-30",16.00,8.7
"BM","2013-09-30",16.00,6.2
"BM","2013-09-30",18.00,21.2
"BM","2013-10-28",0.00,3.8
"BM","2013-10-28",3.00,3.8
"BM","2013-10-28",5.00,3.9
"BM","2013-10-28",8.00,3.2
"BM","2013-10-28",10.00,3.4
"BM","2013-10-28",12.00,3.7
"BM","2013-10-28",16.00,5.6
"BM","2013-10-28",18.00,4.0
"BM","2013-10-28",18.00,3.3
"BM","2013-11-14",0.00,2.8
"BM","2013-11-14",3.00,3.2
"BM","2013-11-14",5.00,3.5
"BM","2013-11-14",8.00,3.1
"BM","2013-11-14",10.00,2.9
"BM","2013-11-14",10.00,3.5
"BM","2013-11-14",12.00,2.8
"BM","2013-11-14",16.00,3.0
"BM","2013-11-14",18.00,3.1
"BM","2014-01-30",0.00,0.6
"BM","2014-01-30",3.00,0.5
"BM","2014-01-30",5.00,0.6
"BM","2014-01-30",8.00,0.3
"BM","2014-01-30",10.00,0.4
"BM","2014-01-30",12.00,0.3
"BM","2014-01-30",16.00,0.1
"BM","2014-01-30",18.00,0.2
"BM","2014-01-30",18.00,0.7
"BM","2014-03-04",0.00,1.7
"BM","2014-03-04",0.00,1.4
"BM","2014-03-04",3.00,0.5
"BM","2014-03-04",5.00,0.3
"BM","2014-03-04",8.00,0.3
"BM","2014-03-04",10.00,0.3
"BM","2014-03-04",12.00,-0.3
"BM","2014-03-04",15.00,0.5
"BM","2014-03-04",18.00,1.1
"BM","2014-03-27",0.00,1.4
"BM","2014-03-27",3.00,0.8
"BM","2014-03-27",5.00,0.8
"BM","2014-03-27",8.00,0.2
"BM","2014-03-27",10.00,-0.1
"BM","2014-03-27",10.00,0.0
"BM","2014-03-27",12.00,0.3
"BM","2014-03-27",15.00,0.8
"BM","2014-03-27",18.00,0.3
"BM","2014-05-20",0.00,4.7
"BM","2014-05-20",3.00,6.6
"BM","2014-05-20",5.00,7.3
"BM","2014-05-20",8.00,10.8
"BM","2014-05-20",10.00,10.8
"BM","2014-05-20",10.00,11.0
"BM","2014-05-20",12.00,10.7
"BM","2014-05-20",16.00,9.5
"BM","2014-05-20",18.00,7.9
"BM","2014-06-02",0.00,1.2
"BM","2014-06-02",3.00,1.3
"BM","2014-06-02",5.00,2.7
"BM","2014-06-02",8.00,7.7
"BM","2014-06-02",10.00,14.0
"BM","2014-06-02",12.00,11.3
"BM","2014-06-02",16.00,7.5
"BM","2014-06-02",18.00,6.2
"BM","2014-06-02",18.00,6.5
"BM","2014-06-16",0.00,1.2
"BM","2014-06-16",3.00,1.3
"BM","2014-06-16",5.00,1.1
"BM","2014-06-16",5.00,0.9
"BM","2014-06-16",8.00,0.7
"BM","2014-06-16",10.00,1.0
"BM","2014-06-16",12.00,0.9
"BM","2014-06-16",16.00,0.7
"BM","2014-06-16",18.00,0.5
"BM","2014-07-15",0.00,2.4
"BM","2014-07-15",3.00,2.4
"BM","2014-07-15",5.00,2.5
"BM","2014-07-15",8.00,3.9
"BM","2014-07-15",10.00,5.4
"BM","2014-07-15",12.00,5.3
"BM","2014-07-15",12.00,5.3
"BM","2014-07-15",16.00,2.2
"BM","2014-07-15",18.00,2.3
"BM","2014-07-28",0.00,1.9
"BM","2014-07-28",3.00,1.6
"BM","2014-07-28",5.00,1.4
"BM","2014-07-28",8.00,5.0
"BM","2014-07-28",10.00,5.5
"BM","2014-07-28",12.00,6.9
"BM","2014-07-28",16.00,4.7
"BM","2014-07-28",18.00,5.7
"BM","2014-07-28",18.00,4.3
"BM","2014-08-11",0.00,2.1
"BM","2014-08-11",0.00,2.0
"BM","2014-08-11",3.00,1.9
"BM","2014-08-11",5.00,2.1
"BM","2014-08-11",8.00,2.8
"BM","2014-08-11",10.00,5.9
"BM","2014-08-11",12.00,6.7
"BM","2014-08-11",16.00,7.2
"BM","2014-08-11",18.00,18.1
"BM","2014-08-27",0.00,2.0
"BM","2014-08-27",3.00,1.5
"BM","2014-08-27",3.00,1.3
"BM","2014-08-27",5.00,2.0
"BM","2014-08-27",8.00,1.9
"BM","2014-08-27",10.00,3.7
"BM","2014-08-27",12.00,4.0
"BM","2014-08-27",16.00,18.6
"BM","2014-08-27",18.00,8.3
"BM","2014-09-09",0.00,2.6
"BM","2014-09-09",3.00,1.9
"BM","2014-09-09",5.00,1.8
"BM","2014-09-09",8.00,3.1
"BM","2014-09-09",10.00,3.3
"BM","2014-09-09",12.00,3.6
"BM","2014-09-09",12.00,3.6
"BM","2014-09-09",16.00,9.7
"BM","2014-09-09",18.00,9.5
"BM","2014-09-22",0.00,2.7
"BM","2014-09-22",3.00,2.5
"BM","2014-09-22",5.00,2.3
"BM","2014-09-22",8.00,3.7
"BM","2014-09-22",10.00,2.8
"BM","2014-09-22",10.00,3.0
"BM","2014-09-22",12.00,3.6
"BM","2014-09-22",16.00,7.2
"BM","2014-09-22",18.00,11.5
"BM","2014-10-07",0.00,3.7
"BM","2014-10-07",3.00,3.1
"BM","2014-10-07",5.00,3.5
"BM","2014-10-07",8.00,3.8
"BM","2014-10-07",10.00,3.6
"BM","2014-10-07",12.00,4.2
"BM","2014-10-07",16.00,8.7
"BM","2014-10-07",18.00,11.1
"BM","2014-10-07",18.00,11.6
"BM","2014-10-22",0.00,4.7
"BM","2014-10-22",3.00,4.8
"BM","2014-10-22",5.00,5.0
"BM","2014-10-22",8.00,4.0
"BM","2014-10-22",10.00,4.5
"BM","2014-10-22",10.00,5.1
"BM","2014-10-22",12.00,5.3
"BM","2014-10-22",16.00,5.0
"BM","2014-10-22",18.00,5.0
"BM","2014-11-05",0.00,4.4
"BM","2014-11-05",3.00,4.3
"BM","2014-11-05",5.00,4.5
"BM","2014-11-05",8.00,4.0
"BM","2014-11-05",10.00,5.6
"BM","2014-11-05",10.00,4.3
"BM","2014-11-05",12.00,4.5
"BM","2014-11-05",16.00,4.8
"BM","2014-11-05",18.00,4.2
"BM","2015-01-21",0.00,0.4
"BM","2015-01-21",3.00,0.4
"BM","2015-01-21",5.00,0.5
"BM","2015-01-21",8.00,0.3
"BM","2015-01-21",10.00,0.1
"BM","2015-01-21",12.00,0.2
"BM","2015-01-21",16.00,0.0
"BM","2015-01-21",18.00,0.6
"BM","2015-01-21",18.00,0.5
"BM","2015-03-03",0.00,0.5
"BM","2015-03-03",3.00,0.5
"BM","2015-03-03",5.00,0.3
"BM","2015-03-03",8.00,0.2
"BM","2015-03-03",10.00,0.0
"BM","2015-03-03",12.00,0.1
"BM","2015-03-03",16.00,0.5
"BM","2015-03-03",18.00,0.2
"BM","2015-03-03",18.00,1.1
"BM","2015-03-26",0.00,2.4
"BM","2015-03-26",3.00,2.8
"BM","2015-03-26",5.00,2.5
"BM","2015-03-26",8.00,2.1
"BM","2015-03-26",10.00,1.8
"BM","2015-03-26",10.00,-2.5
"BM","2015-03-26",12.00,1.8
"BM","2015-03-26",16.00,1.8
"BM","2015-03-26",18.00,5.7
"BM","2015-04-23",0.00,14.9
"BM","2015-04-23",3.00,5.7
"BM","2015-04-23",5.00,6.0
"BM","2015-04-23",8.00,9.9
"BM","2015-04-23",10.00,10.0
"BM","2015-04-23",10.00,3.4
"BM","2015-04-23",12.00,4.1
"BM","2015-04-23",16.00,2.4
"BM","2015-04-23",18.00,8.6
"BM","2015-05-06",0.00,2.3
"BM","2015-05-06",3.00,2.5
"BM","2015-05-06",5.00,3.8
"BM","2015-05-06",8.00,8.1
"BM","2015-05-06",10.00,13.8
"BM","2015-05-06",12.00,16.6
"BM","2015-05-06",16.00,13.8
"BM","2015-05-06",16.00,12.9
"BM","2015-05-06",18.00,12.8
"BM","2015-05-19",0.00,1.4
"BM","2015-05-19",0.00,1.1
"BM","2015-05-19",3.00,1.1
"BM","2015-05-19",5.00,1.1
"BM","2015-05-19",8.00,1.3
"BM","2015-05-19",10.00,1.5
"BM","2015-05-19",12.00,2.3
"BM","2015-05-19",16.00,1.9
"BM","2015-05-19",18.00,2.5
"BM","2015-06-03",0.00,1.4
"BM","2015-06-03",3.00,1.2
"BM","2015-06-03",5.00,1.5
"BM","2015-06-03",8.00,1.6
"BM","2015-06-03",10.00,1.8
"BM","2015-06-03",12.00,2.6
"BM","2015-06-03",12.00,3.0
"BM","2015-06-03",16.00,2.7
"BM","2015-06-03",18.00,2.8
"BM","2015-06-15",0.00,1.6
"BM","2015-06-15",3.00,1.2
"BM","2015-06-15",5.00,1.8
"BM","2015-06-15",8.00,2.0
"BM","2015-06-15",10.00,1.9
"BM","2015-06-15",12.00,2.6
"BM","2015-06-15",16.00,0.6
"BM","2015-06-15",18.00,1.3
"BM","2015-06-15",18.00,1.0
"BM","2015-06-30",0.00,1.2
"BM","2015-06-30",3.00,1.4
"BM","2015-06-30",5.00,0.9
"BM","2015-06-30",8.00,2.6
"BM","2015-06-30",8.00,2.8
"BM","2015-06-30",10.00,6.1
"BM","2015-06-30",12.00,5.3
"BM","2015-06-30",16.00,1.6
"BM","2015-06-30",18.00,0.7
"BM","2015-07-14",0.00,1.7
"BM","2015-07-14",3.00,1.8
"BM","2015-07-14",5.00,2.1
"BM","2015-07-14",8.00,3.9
"BM","2015-07-14",10.00,4.2
"BM","2015-07-14",12.00,6.6
"BM","2015-07-14",16.00,5.2
"BM","2015-07-14",16.00,7.0
"BM","2015-07-14",18.00,7.3
"BM","2015-07-29",0.00,1.2
"BM","2015-07-29",3.00,1.1
"BM","2015-07-29",5.00,1.2
"BM","2015-07-29",8.00,1.2
"BM","2015-07-29",8.00,1.2
"BM","2015-07-29",10.00,3.2
"BM","2015-07-29",12.00,5.6
"BM","2015-07-29",16.00,9.9
"BM","2015-07-29",18.00,13.7
"BM","2015-08-12",0.00,1.5
"BM","2015-08-12",3.00,1.6
"BM","2015-08-12",5.00,1.7
"BM","2015-08-12",8.00,1.8
"BM","2015-08-12",10.00,4.2
"BM","2015-08-12",12.00,7.1
"BM","2015-08-12",12.00,5.4
"BM","2015-08-12",16.00,10.3
"BM","2015-08-12",18.00,19.5
"BM","2015-08-25",0.00,3.2
"BM","2015-08-25",3.00,3.4
"BM","2015-08-25",5.00,3.7
"BM","2015-08-25",8.00,4.7
"BM","2015-08-25",10.00,3.4
"BM","2015-08-25",10.00,4.7
"BM","2015-08-25",12.00,5.1
"BM","2015-08-25",16.00,19.3
"BM","2015-08-25",18.00,16.1
"BM","2015-09-09",0.00,2.1
"BM","2015-09-09",3.00,1.6
"BM","2015-09-09",5.00,2.0
"BM","2015-09-09",8.00,3.5
"BM","2015-09-09",10.00,4.5
"BM","2015-09-09",12.00,6.8
"BM","2015-09-09",16.00,16.3
"BM","2015-09-09",18.00,14.5
"BM","2015-09-23",0.00,2.6
"BM","2015-09-23",3.00,2.6
"BM","2015-09-23",5.00,2.8
"BM","2015-09-23",5.00,3.1
"BM","2015-09-23",8.00,3.7
"BM","2015-09-23",10.00,2.8
"BM","2015-09-23",12.00,5.7
"BM","2015-09-23",16.00,18.9
"BM","2015-09-23",18.00,14.2
"BM","2015-10-05",0.00,2.9
"BM","2015-10-05",3.00,3.4
"BM","2015-10-05",5.00,3.3
"BM","2015-10-05",8.00,3.0
"BM","2015-10-05",10.00,3.7
"BM","2015-10-05",12.00,2.9
"BM","2015-10-05",16.00,15.7
"BM","2015-10-05",16.00,17.4
"BM","2015-10-05",18.00,15.0
"BM","2015-10-21",0.00,7.2
"BM","2015-10-21",0.00,4.6
"BM","2015-10-21",3.00,6.9
"BM","2015-10-21",5.00,5.1
"BM","2015-10-21",8.00,6.2
"BM","2015-10-21",10.00,6.5
"BM","2015-10-21",12.00,6.7
"BM","2015-10-21",16.00,1.6
"BM","2015-10-21",18.00,12.2
"BM","2015-11-10",0.00,3.8
"BM","2015-11-10",3.00,6.8
"BM","2015-11-10",5.00,6.2
"BM","2015-11-10",8.00,5.9
"BM","2015-11-10",10.00,7.2
"BM","2015-11-10",10.00,6.1
"BM","2015-11-10",12.00,6.3
"BM","2015-11-10",16.00,5.8
"BM","2015-11-10",18.00,6.4
"BM","2016-01-22",0.00,1.1
"BM","2016-01-22",3.00,0.4
"BM","2016-01-22",5.00,1.0
"BM","2016-01-22",8.00,1.5
"BM","2016-01-22",10.00,1.5
"BM","2016-01-22",10.00,1.7
"BM","2016-01-22",12.00,1.2
"BM","2016-01-22",16.00,1.1
"BM","2016-01-22",18.00,1.1
"BM","2016-03-04",0.00,0.5
"BM","2016-03-04",0.00,0.4
"BM","2016-03-04",3.00,0.7
"BM","2016-03-04",5.00,0.9
"BM","2016-03-04",8.00,0.5
"BM","2016-03-04",10.00,0.4
"BM","2016-03-04",12.00,0.6
"BM","2016-03-04",16.00,0.4
"BM","2016-03-04",18.00,0.5
"BM","2016-04-27",0.00,3.4
"BM","2016-04-27",0.00,4.5
"BM","2016-04-27",3.00,3.6
"BM","2016-04-27",5.00,3.9
"BM","2016-04-27",8.00,4.0
"BM","2016-04-27",10.00,4.0
"BM","2016-04-27",12.00,3.7
"BM","2016-04-27",16.00,3.1
"BM","2016-04-27",18.00,3.8
"BM","2016-05-09",0.00,1.5
"BM","2016-05-09",0.00,1.7
"BM","2016-05-09",3.00,1.9
"BM","2016-05-09",5.00,2.9
"BM","2016-05-09",8.00,6.4
"BM","2016-05-09",10.00,7.6
"BM","2016-05-09",12.00,7.8
"BM","2016-05-09",16.00,7.6
"BM","2016-05-09",18.00,6.4
"BM","2016-05-23",0.00,-0.9
"BM","2016-05-23",3.00,1.1
"BM","2016-05-23",5.00,1.1
"BM","2016-05-23",8.00,1.4
"BM","2016-05-23",10.00,1.5
"BM","2016-05-23",12.00,1.8
"BM","2016-05-23",12.00,1.8
"BM","2016-05-23",16.00,1.0
"BM","2016-05-23",18.00,1.4
"BM","2016-06-07",0.00,2.5
"BM","2016-06-07",3.00,2.7
"BM","2016-06-07",5.00,2.6
"BM","2016-06-07",8.00,5.7
"BM","2016-06-07",10.00,3.3
"BM","2016-06-07",12.00,3.4
"BM","2016-06-07",12.00,3.7
"BM","2016-06-07",16.00,1.9
"BM","2016-06-07",18.00,1.7
"BM","2016-06-21",0.00,1.6
"BM","2016-06-21",3.00,1.5
"BM","2016-06-21",5.00,1.8
"BM","2016-06-21",8.00,2.0
"BM","2016-06-21",10.00,1.7
"BM","2016-06-21",12.00,1.2
"BM","2016-06-21",16.00,2.0
"BM","2016-06-21",16.00,1.8
"BM","2016-06-21",18.00,1.0
"BM","2016-07-05",0.00,1.8
"BM","2016-07-05",0.00,1.6
"BM","2016-07-05",3.00,1.7
"BM","2016-07-05",5.00,1.7
"BM","2016-07-05",8.00,3.6
"BM","2016-07-05",10.00,4.8
"BM","2016-07-05",12.00,3.2
"BM","2016-07-05",16.00,1.7
"BM","2016-07-05",18.00,1.6
"BM","2016-07-20",0.00,2.2
"BM","2016-07-20",3.00,1.8
"BM","2016-07-20",5.00,2.0
"BM","2016-07-20",5.00,2.1
"BM","2016-07-20",8.00,4.2
"BM","2016-07-20",10.00,5.5
"BM","2016-07-20",12.00,5.9
"BM","2016-07-20",16.00,3.3
"BM","2016-07-20",18.00,3.0
"BM","2016-08-03",0.00,1.6
"BM","2016-08-03",3.00,1.9
"BM","2016-08-03",5.00,2.3
"BM","2016-08-03",8.00,5.4
"BM","2016-08-03",10.00,8.4
"BM","2016-08-03",10.00,8.4
"BM","2016-08-03",12.00,6.9
"BM","2016-08-03",16.00,4.5
"BM","2016-08-03",18.00,4.5
"BM","2016-08-16",0.00,1.6
"BM","2016-08-16",0.00,1.5
"BM","2016-08-16",3.00,1.6
"BM","2016-08-16",5.00,2.0
"BM","2016-08-16",8.00,3.6
"BM","2016-08-16",10.00,5.5
"BM","2016-08-16",12.00,6.8
"BM","2016-08-16",16.00,6.4
"BM","2016-08-16",18.00,7.4
"BM","2016-08-29",0.00,3.1
"BM","2016-08-29",3.00,2.9
"BM","2016-08-29",5.00,3.8
"BM","2016-08-29",8.00,5.6
"BM","2016-08-29",10.00,8.5
"BM","2016-08-29",10.00,7.4
"BM","2016-08-29",12.00,4.1
"BM","2016-08-29",16.00,7.9
"BM","2016-08-29",18.00,12.9
"BM","2016-09-13",0.00,2.2
"BM","2016-09-13",3.00,2.7
"BM","2016-09-13",5.00,2.5
"BM","2016-09-13",8.00,3.0
"BM","2016-09-13",10.00,2.8
"BM","2016-09-13",16.00,9.0
"BM","2016-09-13",16.00,7.3
"BM","2016-09-13",18.00,7.6
"BM","2016-09-27",0.00,2.2
"BM","2016-09-27",3.00,4.2
"BM","2016-09-27",5.00,4.1
"BM","2016-09-27",8.00,3.8
"BM","2016-09-27",8.00,3.7
"BM","2016-09-27",10.00,4.3
"BM","2016-09-27",12.00,6.3
"BM","2016-09-27",16.00,13.2
"BM","2016-09-27",18.00,22.9
"BM","2016-10-10",0.00,2.6
"BM","2016-10-10",3.00,2.6
"BM","2016-10-10",5.00,2.7
"BM","2016-10-10",8.00,3.0
"BM","2016-10-10",10.00,3.6
"BM","2016-10-10",12.00,4.3
"BM","2016-10-10",12.00,4.0
"BM","2016-10-10",16.00,6.7
"BM","2016-10-10",18.00,13.0
"BM","2016-10-26",0.00,3.8
"BM","2016-10-26",3.00,3.3
"BM","2016-10-26",5.00,4.1
"BM","2016-10-26",8.00,4.4
"BM","2016-10-26",10.00,3.2
"BM","2016-10-26",12.00,3.5
"BM","2016-10-26",12.00,3.2
"BM","2016-10-26",16.00,3.1
"BM","2016-10-26",18.00,9.7
"BM","2016-11-11",0.00,5.4
"BM","2016-11-11",0.00,6.0
"BM","2016-11-11",3.00,6.1
"BM","2016-11-11",5.00,5.1
"BM","2016-11-11",8.00,5.6
"BM","2016-11-11",10.00,6.9
"BM","2016-11-11",12.00,7.1
"BM","2016-11-11",16.00,6.6
"BM","2016-11-11",18.00,5.2
"CB","1981-07-30",0.00,26.4
"CB","1981-07-30",1.00,50.6
"CB","1981-07-30",2.00,267.2
"CB","1981-08-10",0.00,14.7
"CB","1981-08-10",1.00,27.4
"CB","1981-08-10",2.00,50.6
"CB","1981-08-27",0.00,24.3
"CB","1981-08-27",1.00,29.2
"CB","1981-08-27",2.00,125.5
"CB","1981-09-10",0.00,37.0
"CB","1981-09-10",1.00,35.0
"CB","1981-09-10",2.00,40.3
"CB","1981-09-25",0.00,63.4
"CB","1981-09-25",1.00,56.1
"CB","1981-09-25",2.00,27.9
"CB","1981-10-23",0.00,43.3
"CB","1981-10-23",1.00,42.3
"CB","1982-01-18",0.00,19.8
"CB","1982-01-18",1.00,10.4
"CB","1982-02-22",0.00,0.0
"CB","1982-02-22",1.00,7.8
"CB","1982-04-07",0.00,4.6
"CB","1982-04-07",1.00,5.4
"CB","1982-05-13",0.00,8.4
"CB","1982-05-13",1.00,21.3
"CB","1982-05-24",0.00,4.3
"CB","1982-05-24",1.00,14.9
"CB","1982-06-10",0.00,9.1
"CB","1982-06-10",1.00,19.4
"CB","1982-06-23",0.00,7.2
"CB","1982-06-23",1.00,11.5
"CB","1982-07-06",0.00,3.1
"CB","1982-07-06",1.00,15.8
"CB","1982-07-06",1.50,14.6
"CB","1982-07-22",0.00,5.5
"CB","1982-07-22",1.00,26.2
"CB","1982-08-04",0.00,4.1
"CB","1982-08-04",1.00,19.1
"CB","1982-08-19",0.00,0.0
"CB","1982-08-19",1.00,2.5
"CB","1982-08-19",2.00,33.8
"CB","1982-09-07",0.00,10.6
"CB","1982-09-07",1.00,12.5
"CB","1982-09-22",0.00,3.5
"CB","1982-09-22",1.00,6.8
"CB","1982-09-22",2.00,2.6
"CB","1982-10-06",0.00,6.5
"CB","1982-10-06",1.00,36.4
"CB","1982-10-06",2.00,3.1
"CB","1982-10-22",0.00,8.5
"CB","1982-10-22",0.50,9.1
"CB","1982-10-22",1.00,14.6
"CB","1982-10-22",1.50,9.8
"CB","1982-11-11",0.00,7.6
"CB","1982-11-11",1.00,5.4
"CB","1982-11-11",2.00,2.9
"CB","1982-12-01",0.00,1.7
"CB","1982-12-01",1.00,7.3
"CB","1982-12-01",2.00,3.3
"CB","1983-01-11",0.00,6.5
"CB","1983-01-11",1.00,1.4
"CB","1983-01-11",2.00,0.3
"CB","1983-02-23",0.00,0.8
"CB","1983-02-23",1.00,3.3
"CB","1983-02-23",2.00,3.8
"CB","1983-03-25",0.00,21.3
"CB","1983-03-25",1.00,7.3
"CB","1983-03-25",2.00,14.2
"CB","1983-05-12",0.00,6.3
"CB","1983-05-12",1.00,6.1
"CB","1983-05-12",2.00,16.6
"CB","1983-05-26",0.00,2.5
"CB","1983-05-26",1.00,8.5
"CB","1983-05-26",2.00,8.7
"CB","1983-06-07",0.00,3.1
"CB","1983-06-07",1.00,26.4
"CB","1983-06-07",2.00,25.4
"CB","1983-06-23",0.00,3.1
"CB","1983-06-23",1.00,15.9
"CB","1983-06-23",2.00,65.0
"CB","1983-07-07",0.00,4.8
"CB","1983-07-07",1.00,3.4
"CB","1983-07-19",0.00,4.4
"CB","1983-07-19",1.00,5.2
"CB","1983-07-19",2.00,66.0
"CB","1983-08-01",0.00,1.6
"CB","1983-08-01",1.00,3.9
"CB","1983-08-01",2.00,14.4
"CB","1983-08-18",0.00,8.5
"CB","1983-08-18",1.00,8.5
"CB","1983-08-18",2.00,19.7
"CB","1983-09-07",0.00,8.4
"CB","1983-09-07",1.00,16.7
"CB","1983-09-07",2.00,10.8
"CB","1983-09-29",0.00,6.4
"CB","1983-09-29",2.00,4.8
"CB","1983-10-18",0.00,12.1
"CB","1983-10-18",1.00,27.9
"CB","1983-10-18",2.00,6.7
"CB","1983-11-16",0.00,6.8
"CB","1983-11-16",2.00,54.3
"CB","1984-01-05",0.00,21.5
"CB","1984-01-05",1.00,6.3
"CB","1984-01-05",2.00,15.0
"CB","1984-02-20",0.00,4.4
"CB","1984-02-20",1.00,0.9
"CB","1984-02-20",2.00,4.4
"CB","1984-04-09",0.00,5.0
"CB","1984-04-09",1.00,14.7
"CB","1984-04-09",2.00,55.0
"CB","1984-04-09",2.00,118.2
"CB","1984-05-10",0.00,5.4
"CB","1984-05-10",1.00,18.8
"CB","1984-05-10",2.00,7.4
"CB","1984-06-05",0.00,4.8
"CB","1984-06-05",2.00,78.0
"CB","1984-06-05",2.00,207.9
"CB","1984-06-18",0.00,3.5
"CB","1984-06-18",1.00,15.4
"CB","1984-06-18",2.00,60.9
"CB","1984-06-18",2.00,56.7
"CB","1984-07-04",0.00,8.6
"CB","1984-07-04",1.00,13.7
"CB","1984-07-04",2.00,
"CB","1984-07-04",2.00,263.3
"CB","1984-07-18",0.00,4.7
"CB","1984-07-18",1.00,10.3
"CB","1984-07-18",2.00,19.7
"CB","1984-07-18",2.00,13.7
"CB","1984-07-31",0.00,5.6
"CB","1984-07-31",1.00,8.0
"CB","1984-07-31",2.00,21.5
"CB","1984-08-16",0.00,11.2
"CB","1984-08-16",1.00,18.5
"CB","1984-08-16",2.00,51.4
"CB","1984-08-16",2.00,50.9
"CB","1984-09-06",0.00,4.6
"CB","1984-09-06",1.00,7.3
"CB","1984-09-06",1.00,14.0
"CB","1984-09-06",2.00,8.6
"CB","1984-09-24",0.00,7.2
"CB","1984-09-24",1.00,3.7
"CB","1984-09-24",1.00,5.0
"CB","1984-09-24",2.00,5.8
"CB","1984-10-17",0.00,5.1
"CB","1984-10-17",1.00,9.5
"CB","1984-10-17",2.00,6.7
"CB","1984-10-17",2.00,6.3
"CB","1984-11-05",0.00,9.4
"CB","1984-11-05",1.00,7.4
"CB","1984-11-05",2.00,17.9
"CB","1984-11-05",2.00,17.5
"CB","1985-01-15",0.00,19.7
"CB","1985-01-15",1.00,2.2
"CB","1985-01-15",1.00,1.8
"CB","1985-01-15",2.00,1.2
"CB","1985-02-26",0.00,5.4
"CB","1985-02-26",0.00,9.3
"CB","1985-02-26",1.00,9.0
"CB","1985-02-26",2.00,17.7
"CB","1985-03-26",0.00,6.5
"CB","1985-03-26",1.00,21.0
"CB","1985-03-26",2.00,48.0
"CB","1985-03-26",2.00,44.2
"CB","1985-05-02",0.00,5.0
"CB","1985-05-02",2.00,8.5
"CB","1985-05-02",2.00,8.7
"CB","1985-05-14",0.00,5.4
"CB","1985-05-14",1.00,18.3
"CB","1985-05-14",2.00,14.1
"CB","1985-05-14",2.00,14.0
"CB","1985-05-30",0.00,6.4
"CB","1985-05-30",0.00,7.8
"CB","1985-05-30",1.00,26.2
"CB","1985-05-30",2.00,18.1
"CB","1985-06-10",0.00,4.7
"CB","1985-06-10",1.00,12.9
"CB","1985-06-10",1.00,12.8
"CB","1985-06-10",2.00,11.6
"CB","1985-06-25",0.00,3.4
"CB","1985-06-25",1.00,6.8
"CB","1985-06-25",2.00,6.0
"CB","1985-06-25",2.00,4.4
"CB","1985-07-10",0.00,4.7
"CB","1985-07-10",1.00,2.5
"CB","1985-07-10",1.00,4.7
"CB","1985-07-10",2.00,12.7
"CB","1985-07-22",0.00,4.8
"CB","1985-07-22",1.00,7.3
"CB","1985-07-22",2.00,34.0
"CB","1985-07-22",2.00,18.7
"CB","1985-08-05",0.00,3.1
"CB","1985-08-05",1.00,7.7
"CB","1985-08-05",2.00,44.5
"CB","1985-08-05",2.00,33.5
"CB","1985-08-20",0.00,22.4
"CB","1985-08-20",1.00,24.9
"CB","1985-08-20",2.00,10.8
"CB","1985-08-20",2.00,13.1
